series_id,seed,origin,alpha,global_alpha,F0_loss,GLOBAL_loss,INDIVIDUAL_loss,LORA_loss,mean_SHUFFLED_loss
T458,24000,60,1.0,1.0,1.0767438486855798,1.082648527302254,1.082648527302254,1.082648527302254,1.081762825509753
T458,24000,72,1.0,1.0,0.3357679212602271,0.32472897609631685,0.32472897609631685,0.32472897609631685,0.3263848178709034
T459,24000,60,1.0,1.0,0.572622616953196,0.5599300402823928,0.5599300402823928,0.5599300402823928,0.5662740479862279
T459,24000,72,1.0,1.0,0.7255788074983105,0.7361293051395762,0.7361293051395762,0.7361293051395762,0.7308351504276368
T46,24000,60,0.0,1.0,1.0969925685391484,1.0979403486347468,1.0969925685391484,1.0979403486347468,1.0977381905677537
T46,24000,72,0.0,1.0,0.6001519847596142,0.5943160636342413,0.6001519847596142,0.5943160636342413,0.5954241575981118
T460,24000,60,1.0,1.0,0.5142870601853248,0.4834830267941071,0.4834830267941071,0.4834830267941071,0.4970276557929224
T460,24000,72,1.0,1.0,0.30841561303958476,0.302849384826748,0.302849384826748,0.302849384826748,0.3052963260142482
T461,24000,60,1.0,1.0,2.024208999510745,2.0230195871876715,2.0230195871876715,2.0230195871876715,2.023294038983744
T461,24000,72,1.0,1.0,0.44168005572634045,0.4252115978226896,0.4252115978226896,0.4252115978226896,0.42908141469331323
T462,24000,60,1.0,1.0,0.40583647448079313,0.40582984694987256,0.40582984694987256,0.40582984694987256,0.4057945504903702
T462,24000,72,1.0,1.0,0.3913101902201328,0.39206352826951896,0.39206352826951896,0.39206352826951896,0.39191134190689353
T463,24000,60,1.0,1.0,1.069062346653504,1.0624002614090102,1.0624002614090102,1.0624002614090102,1.0637326784579089
T463,24000,72,1.0,1.0,0.22477451273828106,0.21400909718263578,0.21400909718263578,0.21400909718263578,0.21616218029376483
T464,24000,60,1.0,1.0,0.24072989495930344,0.22305682074360247,0.22305682074360247,0.22305682074360247,0.22595562943913797
T464,24000,72,1.0,1.0,0.2792137850646068,0.2755574451993004,0.2755574451993004,0.2755574451993004,0.27614918986768466
T465,24000,60,1.0,1.0,0.21322024567642942,0.18903225218782657,0.18903225218782657,0.18903225218782657,0.19870744958326775
T465,24000,72,1.0,1.0,0.4069629657110255,0.41394614284766035,0.41394614284766035,0.41394614284766035,0.4111528719930064
T466,24000,60,1.0,1.0,0.33840920649939377,0.3004497868766161,0.3004497868766161,0.3004497868766161,0.3112623803709274
T466,24000,72,1.0,1.0,0.18001107788604676,0.1726439917201571,0.1726439917201571,0.1726439917201571,0.1747311650428852
T467,24000,60,1.0,1.0,0.16689571551331606,0.15411541496316378,0.15411541496316378,0.15411541496316378,0.15876274884699657
T467,24000,72,1.0,1.0,0.2738904119341869,0.25209946286991564,0.25209946286991564,0.25209946286991564,0.2600893841490915
T468,24000,60,1.0,1.0,0.6747573803270427,0.5974174385464691,0.5974174385464691,0.5974174385464691,0.621376107727757
T468,24000,72,1.0,1.0,0.16103115310636648,0.1585196801392708,0.1585196801392708,0.1585196801392708,0.1592921948133876
T469,24000,60,1.0,1.0,0.2931058986475818,0.2658420856919161,0.2658420856919161,0.2658420856919161,0.2768737547951343
T469,24000,72,1.0,1.0,0.18057337433550108,0.17324993927626656,0.17324993927626656,0.17324993927626656,0.1762039952409463
T47,24000,60,1.0,1.0,0.4153592229183309,0.4072857872199278,0.4072857872199278,0.4072857872199278,0.4089502497384914
T47,24000,72,1.0,1.0,0.46753498853449854,0.45633080127382675,0.45633080127382675,0.45633080127382675,0.4586801166673887
T470,24000,60,0.0,1.0,0.856067983875357,0.8599577413654861,0.856067983875357,0.8599577413654861,0.858805089516402
T470,24000,72,0.0,1.0,0.6651054962914466,0.6617887921872682,0.6651054962914466,0.6617887921872682,0.6627640420199368
T471,24000,60,0.0,1.0,0.3565088218254116,0.33248772425689416,0.3565088218254116,0.33248772425689416,0.3413624671464898
T471,24000,72,0.0,1.0,0.3839034247645579,0.376392377443579,0.3839034247645579,0.376392377443579,0.379150740409891
T472,24000,60,0.0,1.0,0.7995250596345723,0.8170647561348415,0.7995250596345723,0.8170647561348415,0.8093383638243135
T472,24000,72,0.0,1.0,0.6220884198769683,0.5987425451643783,0.6220884198769683,0.5987425451643783,0.6089697913353428
T473,24000,60,1.0,1.0,0.7109061115459974,0.690643926729998,0.690643926729998,0.690643926729998,0.6970026605865464
T473,24000,72,1.0,1.0,0.44346145245143537,0.43456673100794063,0.43456673100794063,0.43456673100794063,0.43734410690445547
T474,24000,60,0.0,1.0,0.6752235709794993,0.6651540203304033,0.6752235709794993,0.6651540203304033,0.6692293875628696
T474,24000,72,0.0,1.0,1.1281038735855065,1.1405153615509738,1.1281038735855065,1.1405153615509738,1.1354817705522682
T475,24000,60,1.0,1.0,0.6093169524766529,0.597244658693713,0.597244658693713,0.597244658693713,0.5992313780965166
T475,24000,72,1.0,1.0,0.8631389156290405,0.8683666434116607,0.8683666434116607,0.8683666434116607,0.8674650709672742
T476,24000,60,0.2,1.0,0.3880955936442775,0.38302646954585573,0.38702514163673296,0.38302646954585573,0.3838363546519238
T476,24000,72,0.2,1.0,0.5205658137187688,0.5203024013412724,0.5203239032992334,0.5203024013412724,0.5203326049905616
T477,24000,60,0.9,1.0,0.5320424957693647,0.5311568086524898,0.5311898722133542,0.5311568086524898,0.5313090377241043
T477,24000,72,0.9,1.0,0.7531888745905148,0.7572531179329597,0.7566661998370152,0.7572531179329597,0.7564821021612265
T478,24000,60,1.0,1.0,0.7955536614913408,0.8032604199187315,0.8032604199187315,0.8032604199187315,0.8013337303118838
T478,24000,72,1.0,1.0,0.7187783429754478,0.705723491786667,0.705723491786667,0.705723491786667,0.7089872045838621
T479,24000,60,1.0,1.0,0.5264489795167626,0.5038801752326465,0.5038801752326465,0.5038801752326465,0.5089390039762782
T479,24000,72,1.0,1.0,0.5504552264609869,0.563915663375815,0.563915663375815,0.563915663375815,0.5608588738415051
T48,24000,60,0.0,1.0,0.6152888644205392,0.5988990636387961,0.6152888644205392,0.5988990636387961,0.6022113903874857
T48,24000,72,0.0,1.0,0.95541767102791,0.9778656107086497,0.95541767102791,0.9778656107086497,0.9731486281319193
T480,24000,60,1.0,1.0,0.40432789434763006,0.3979245832553398,0.3979245832553398,0.3979245832553398,0.4007364332425992
T480,24000,72,1.0,1.0,0.5125753373893911,0.5119383989597395,0.5119383989597395,0.5119383989597395,0.5122160127947305
T481,24000,60,1.0,1.0,0.5529690635229279,0.5522046791243399,0.5522046791243399,0.5522046791243399,0.552286652733318
T481,24000,72,1.0,1.0,0.3935050521930503,0.3914334677383655,0.3914334677383655,0.3914334677383655,0.3918892664540534
T482,24000,60,1.0,1.0,0.9750611104741053,0.9940989730991399,0.9940989730991399,0.9940989730991399,0.9879417556003187
T482,24000,72,1.0,1.0,0.56452504598126,0.5697096119007681,0.5697096119007681,0.5697096119007681,0.5679796735167864
T483,24000,60,0.0,1.0,0.8013287558220121,0.8381708576579386,0.8013287558220121,0.8381708576579386,0.8264738456725855
T483,24000,72,0.0,1.0,0.8942955408111077,0.877499091457136,0.8942955408111077,0.877499091457136,0.8827122375773182
T484,24000,60,0.0,1.0,1.8939157032273022,1.936942675153419,1.8939157032273022,1.936942675153419,1.9237859742789918
T484,24000,72,0.0,1.0,0.7111013884409666,0.701174972743373,0.7111013884409666,0.701174972743373,0.7041987893123169
T485,24000,60,1.0,1.0,0.6346748523877127,0.6268034781070112,0.6268034781070112,0.6268034781070112,0.6282013110070457
T485,24000,72,1.0,1.0,0.3779897190485309,0.37370165119618215,0.37370165119618215,0.37370165119618215,0.37447350340960484
T486,24000,60,1.0,1.0,0.4665512541183056,0.4540788097285409,0.4540788097285409,0.4540788097285409,0.45494954810376564
T486,24000,72,1.0,1.0,0.5112200263650881,0.505516063560962,0.505516063560962,0.505516063560962,0.5059141841164908
T487,24000,60,1.0,1.0,0.3822682135337843,0.3673485161297981,0.3673485161297981,0.3673485161297981,0.3712920090810405
T487,24000,72,1.0,1.0,0.7080038416394027,0.7094766530771411,0.7094766530771411,0.7094766530771411,0.7090367019327376
T488,24000,60,1.0,1.0,0.44518465539393953,0.4325245915450606,0.4325245915450606,0.4325245915450606,0.4345311719215313
T488,24000,72,1.0,1.0,0.6019143466769634,0.6009397857718181,0.6009397857718181,0.6009397857718181,0.6010776407453708
T489,24000,60,0.0,1.0,0.5630432113249936,0.5704437251707886,0.5630432113249936,0.5704437251707886,0.5672596283071096
T489,24000,72,0.0,1.0,0.7725906198686221,0.7780431651070032,0.7725906198686221,0.7780431651070032,0.7757169894968291
T49,24000,60,1.0,1.0,0.5062525131518133,0.5058228682346853,0.5058228682346853,0.5058228682346853,0.5059999125657256
T49,24000,72,1.0,1.0,0.40307496852662106,0.39613578094326773,0.39613578094326773,0.39613578094326773,0.39943118764107377
T490,24000,60,0.3,1.0,0.6188885847679513,0.6092314263580176,0.6158833547363477,0.6092314263580176,0.6114387645540585
T490,24000,72,0.3,1.0,0.47650867335976393,0.46304273297552473,0.4720444001038156,0.46304273297552473,0.466093940709898
T491,24000,60,0.0,1.0,0.5306141668403148,0.5137724886767918,0.5306141668403148,0.5137724886767918,0.5188131307378789
T491,24000,72,0.0,1.0,0.568367919008072,0.5348681122117138,0.568367919008072,0.5348681122117138,0.5448950426568067
T492,24000,60,0.0,1.0,0.45377129512606207,0.45049164572798256,0.45377129512606207,0.45049164572798256,0.45163952301731036
T492,24000,72,0.0,1.0,0.514067274905496,0.51248073798102,0.514067274905496,0.51248073798102,0.5130360259045866
T493,24000,60,1.0,1.0,0.4994855849136183,0.4901066383474163,0.4901066383474163,0.4901066383474163,0.4945810879670981
T493,24000,72,1.0,1.0,0.4674725568768684,0.46126961861972626,0.46126961861972626,0.46126961861972626,0.46422787616404043
T494,24000,60,0.0,1.0,0.6185659543536537,0.62606980012117,0.6185659543536537,0.62606980012117,0.6248414784560522
T494,24000,72,0.0,1.0,0.63576933174706,0.6366066820812107,0.63576933174706,0.6366066820812107,0.6364552352995787
T495,24000,60,1.0,1.0,0.7603101236859221,0.7492457202212115,0.7492457202212115,0.7492457202212115,0.7534906775526942
T495,24000,72,1.0,1.0,0.44790948461303615,0.4357909044689795,0.4357909044689795,0.4357909044689795,0.44045397966214883
T496,24000,60,0.0,1.0,0.43902226811252953,0.43306033710392794,0.43902226811252953,0.43306033710392794,0.434907394030928
T496,24000,72,0.0,1.0,0.608329629162357,0.6125662629852454,0.608329629162357,0.6125662629852454,0.61125290650015
T497,24000,60,1.0,1.0,0.7758152777987566,0.8065072656118782,0.8065072656118782,0.8065072656118782,0.7888365820980825
T497,24000,72,1.0,1.0,0.4899115014781049,0.5134740857538291,0.5134740857538291,0.5134740857538291,0.4999117712425801
T498,24000,60,0.5,1.0,1.5050741631130309,1.509409189567368,1.5071608333727533,1.509409189567368,1.5085131083425618
T498,24000,72,0.5,1.0,0.7213871238876646,0.7131388708979075,0.7165608599705784,0.7131388708979075,0.7147975431029048
T499,24000,60,0.0,1.0,0.8554969821571293,0.8163987656903028,0.8554969821571293,0.8163987656903028,0.8281282306303508
T499,24000,72,0.0,1.0,0.3629274801277977,0.351032208488736,0.3629274801277977,0.351032208488736,0.3546007899804544
T5,24000,60,1.0,1.0,0.476161234582243,0.4593155858402002,0.4593155858402002,0.4593155858402002,0.46510184510463287
T5,24000,72,1.0,1.0,0.562161622526055,0.571026427322719,0.571026427322719,0.571026427322719,0.5679517006404088
T50,24000,60,0.0,1.0,0.58223475453036,0.543285580697531,0.58223475453036,0.543285580697531,0.5510454690166016
T50,24000,72,0.0,1.0,0.45998038508639705,0.45703217087464537,0.45998038508639705,0.45703217087464537,0.45756849304342034
T500,24000,60,1.0,1.0,0.4741187806620775,0.47113443290987783,0.47113443290987783,0.47113443290987783,0.471985078194055
T500,24000,72,1.0,1.0,0.3653338815281929,0.35501285852571846,0.35501285852571846,0.35501285852571846,0.3579996459050068
T501,24000,60,1.0,1.0,0.5052953720582134,0.4821786502927142,0.4821786502927142,0.4821786502927142,0.4879578307340891
T501,24000,72,1.0,1.0,0.49153763309490434,0.4872924817569466,0.4872924817569466,0.4872924817569466,0.4883537695914361
T502,24000,60,1.0,1.0,0.6617443015426825,0.672457397599302,0.672457397599302,0.672457397599302,0.6699256958374955
T502,24000,72,1.0,1.0,0.6372258078522769,0.6610150211282522,0.6610150211282522,0.6610150211282522,0.6553721608542091
T503,24000,60,1.0,1.0,0.571398490328494,0.593097208455047,0.593097208455047,0.593097208455047,0.5858877445015042
T503,24000,72,1.0,1.0,0.4063681189132697,0.4098013086398737,0.4098013086398737,0.4098013086398737,0.4086649897999627
T504,24000,60,0.0,1.0,0.30993938056764225,0.30397643582576267,0.30993938056764225,0.30397643582576267,0.30578842666963363
T504,24000,72,0.0,1.0,0.7636590723662937,0.7253430682249079,0.7636590723662937,0.7253430682249079,0.7372166429039794
T505,24000,60,1.0,1.0,0.6126637957569617,0.6256291603180979,0.6256291603180979,0.6256291603180979,0.6223878191778139
T505,24000,72,1.0,1.0,0.8190466008940523,0.7925606854988356,0.7925606854988356,0.7925606854988356,0.7991821643476399
T506,24000,60,0.0,1.0,2.1196380190533923,2.068540358754152,2.1196380190533923,2.068540358754152,2.086424539858885
T506,24000,72,0.0,1.0,1.0260069816114947,0.9683099270703717,1.0260069816114947,0.9683099270703717,0.9885038961597647
T507,24000,60,0.8,1.0,0.276308456667453,0.2755254104816251,0.27555717683041575,0.2755254104816251,0.27576032433737346
T507,24000,72,0.8,1.0,0.21243946428289068,0.20134236922369747,0.20329898543184038,0.20134236922369747,0.20467149774145543
T508,24000,60,0.5,1.0,0.3288512317545906,0.3323273048061568,0.32945851600571563,0.3323273048061568,0.3316320901958435
T508,24000,72,0.5,1.0,0.3779009937643321,0.371709227309249,0.3746036600010797,0.371709227309249,0.37294758060026556
T509,24000,60,1.0,1.0,3.7190192136734574,3.840614879717094,3.840614879717094,3.840614879717094,3.8173352030759418
T509,24000,72,1.0,1.0,1.2385220687477043,1.2105455592827865,1.2105455592827865,1.2105455592827865,1.2158113687406922
T51,24000,60,0.0,1.0,0.4039455920907412,0.4066727528141341,0.4039455920907412,0.4066727528141341,0.4060455058477538
T51,24000,72,0.0,1.0,0.7254461675201104,0.6991567674538577,0.7254461675201104,0.6991567674538577,0.7051954175554462
T510,24000,60,1.0,1.0,0.6845470934182005,0.6872562968522566,0.6872562968522566,0.6872562968522566,0.68631717371025
T510,24000,72,1.0,1.0,1.3338357040726883,1.324406892453828,1.324406892453828,1.324406892453828,1.3275952125003467
T511,24000,60,1.0,1.0,0.46564600208071094,0.45987283448058186,0.45987283448058186,0.45987283448058186,0.4615293113820679
T511,24000,72,1.0,1.0,0.5492268132251975,0.5495075943288347,0.5495075943288347,0.5495075943288347,0.5494198872977534
T512,24000,60,0.1,1.0,0.6461027674293236,0.6428373404747718,0.6456876106012053,0.6428373404747718,0.6440975278956013
T512,24000,72,0.1,1.0,0.6133094031930997,0.5981894614561873,0.6117470526252379,0.5981894614561873,0.6041537290946446
T513,24000,60,0.0,1.0,1.1189615692306751,1.1099018988222675,1.1189615692306751,1.1099018988222675,1.114190409780247
T513,24000,72,0.0,1.0,0.9985136062028414,0.9886796074971353,0.9985136062028414,0.9886796074971353,0.9933427670714776
T514,24000,60,0.0,1.0,0.43829148165060466,0.427488779144025,0.43829148165060466,0.427488779144025,0.43234999527198587
T514,24000,72,0.0,1.0,0.5861535712272548,0.5870881979675726,0.5861535712272548,0.5870881979675726,0.5866676159344296
T515,24000,60,0.0,1.0,0.4917804529926764,0.4947199917434687,0.4917804529926764,0.4947199917434687,0.4938781407692927
T515,24000,72,0.0,1.0,0.49678596607705244,0.5020977286079018,0.49678596607705244,0.5020977286079018,0.500573422871464
T516,24000,60,0.3,1.0,0.6211470747368605,0.6322063209549965,0.6244648486023012,0.6322063209549965,0.6280038073921047
T516,24000,72,0.3,1.0,0.44632237353445325,0.44315361470712544,0.4452751740075501,0.44315361470712544,0.4443529977112208
T517,24000,60,1.0,1.0,1.6171808872817115,1.6400589275960262,1.6400589275960262,1.6400589275960262,1.6322395235508804
T517,24000,72,1.0,1.0,0.4506289725726493,0.4385743384053481,0.4385743384053481,0.4385743384053481,0.44267137558716935
T518,24000,60,1.0,1.0,0.5387965958703484,0.5365144820889438,0.5365144820889438,0.5365144820889438,0.537394589476245
T518,24000,72,1.0,1.0,0.4823261712021544,0.47521301913515424,0.47521301913515424,0.47521301913515424,0.47798689975925035
T519,24000,60,1.0,1.0,0.4019484772589597,0.3922879333290622,0.3922879333290622,0.3922879333290622,0.3942200421150418
T519,24000,72,1.0,1.0,0.29730815902087643,0.2873987818099004,0.2873987818099004,0.2873987818099004,0.28938065725209555
T52,24000,60,0.0,1.0,0.621928313014948,0.6207444500481396,0.621928313014948,0.6207444500481396,0.6209401271566571
T52,24000,72,0.0,1.0,0.7223024606890905,0.6839060932405169,0.7223024606890905,0.6839060932405169,0.6917423001525698
T520,24000,60,0.0,1.0,0.6762983270948616,0.6956007895854496,0.6762983270948616,0.6956007895854496,0.6912216007101404
T520,24000,72,0.0,1.0,0.43735116940883634,0.4424573557109368,0.43735116940883634,0.4424573557109368,0.44112017723722535
T521,24000,60,1.0,1.0,0.6717488003954897,0.6809587305407256,0.6809587305407256,0.6809587305407256,0.680037737526202
T521,24000,72,1.0,1.0,0.8394881149730966,0.8488576033492619,0.8488576033492619,0.8488576033492619,0.8479206545116454
T522,24000,60,0.2,1.0,0.5010244190629243,0.5075130050505329,0.5022047875537147,0.5075130050505329,0.5055893059834994
T522,24000,72,0.2,1.0,0.6512269992727641,0.6261163788726662,0.64593738348531,0.6261163788726662,0.6334936355246301
T523,24000,60,1.0,1.0,0.8658958765854249,0.8386870492369614,0.8386870492369614,0.8386870492369614,0.8454892560740774
T523,24000,72,1.0,1.0,0.44661154505356165,0.4340246750508436,0.4340246750508436,0.4340246750508436,0.43717139255152304
T524,24000,60,0.0,1.0,0.42424100787816,0.4271398108160264,0.42424100787816,0.4271398108160264,0.42641511008155986
T524,24000,72,0.0,1.0,0.4074248934557799,0.41453708118901955,0.4074248934557799,0.41453708118901955,0.4127590342557096
T525,24000,60,1.0,1.0,0.11462946187118303,0.10348324189102284,0.10348324189102284,0.10348324189102284,0.10559284670801847
T525,24000,72,1.0,1.0,0.073844317150872,0.08055997626122731,0.08055997626122731,0.08055997626122731,0.07927279088106974
T526,24000,60,1.0,1.0,0.3068706838739778,0.30009750169361865,0.30009750169361865,0.30009750169361865,0.30246811545674435
T526,24000,72,1.0,1.0,0.2957453855857201,0.29111264860176667,0.29111264860176667,0.29111264860176667,0.2927341065461504
T527,24000,60,1.0,1.0,0.8662111992400481,0.8497639722564793,0.8497639722564793,0.8497639722564793,0.8538757790023714
T527,24000,72,1.0,1.0,0.5652171213732928,0.5399728228879013,0.5399728228879013,0.5399728228879013,0.5462838975092491
T528,24000,60,1.0,1.0,0.3123162981823354,0.30189230688272706,0.30189230688272706,0.30189230688272706,0.3039771051426487
T528,24000,72,1.0,1.0,0.5548077294597588,0.5597747540563179,0.5597747540563179,0.5597747540563179,0.5587813491370062
T529,24000,60,0.0,1.0,0.5108156503817309,0.49762939711444226,0.5108156503817309,0.49762939711444226,0.5034972798183858
T529,24000,72,0.0,1.0,0.5719593223531378,0.5632529565105051,0.5719593223531378,0.5632529565105051,0.5671260237056982
T53,24000,60,1.0,1.0,0.9459248931814649,0.9507441619542383,0.9507441619542383,0.9507441619542383,0.9491554573707358
T53,24000,72,1.0,1.0,0.6891048642917,0.6616860910067675,0.6616860910067675,0.6616860910067675,0.6705867942186775
T530,24000,60,0.0,1.0,1.1205734851954314,1.1052777940390484,1.1205734851954314,1.1052777940390484,1.111007350720861
T530,24000,72,0.0,1.0,0.7964974660299861,0.7975860530965296,0.7964974660299861,0.7975860530965296,0.7970904212551029
T531,24000,60,1.0,1.0,0.4059041709924337,0.39489082173980017,0.39489082173980017,0.39489082173980017,0.3999985082937371
T531,24000,72,1.0,1.0,0.3373314912668491,0.33680939189097914,0.33680939189097914,0.33680939189097914,0.3370373890938564
T532,24000,60,0.0,1.0,0.5676877804457385,0.5768432103527109,0.5676877804457385,0.5768432103527109,0.5736388098852706
T532,24000,72,0.0,1.0,0.5592139444407463,0.5569474264086077,0.5592139444407463,0.5569474264086077,0.5577407077198562
T533,24000,60,1.0,1.0,0.6950522810225854,0.6644395233834602,0.6644395233834602,0.6644395233834602,0.6749962789170285
T533,24000,72,1.0,1.0,0.598020829271053,0.5842958415153824,0.5842958415153824,0.5842958415153824,0.5890285340045487
T534,24000,60,0.0,1.0,0.3977058693196579,0.39024621989252706,0.3977058693196579,0.39024621989252706,0.39307547564810896
T534,24000,72,0.0,1.0,0.7165295803483891,0.7075306001348928,0.7165295803483891,0.7075306001348928,0.7109414861281275
T535,24000,60,1.0,1.0,0.6134105302698124,0.6185362292649784,0.6185362292649784,0.6185362292649784,0.6173479584250416
T535,24000,72,1.0,1.0,0.307320409077817,0.30034598786900485,0.30034598786900485,0.30034598786900485,0.3019438493520905
T536,24000,60,1.0,1.0,0.5442761219312577,0.5390356009549676,0.5390356009549676,0.5390356009549676,0.5407030200906269
T536,24000,72,1.0,1.0,0.6447183704464418,0.6453818471893935,0.6453818471893935,0.6453818471893935,0.6451623223540991
T537,24000,60,1.0,1.0,0.6040425006653899,0.6037742681635767,0.6037742681635767,0.6037742681635767,0.6038681495392112
T537,24000,72,1.0,1.0,1.6048872520183357,1.6217061384962776,1.6217061384962776,1.6217061384962776,1.615819528228998
T538,24000,60,1.0,1.0,0.2560778767374585,0.25152828084759876,0.25152828084759876,0.25152828084759876,0.25357559899803567
T538,24000,72,1.0,1.0,0.4160766884912969,0.39122750864011074,0.39122750864011074,0.39122750864011074,0.4024096395731446
T539,24000,60,0.0,1.0,0.7533344712934359,0.7354836181674554,0.7533344712934359,0.7354836181674554,0.7420767632906635
T539,24000,72,0.0,1.0,1.0842863153645295,1.104466264567426,1.0842863153645295,1.104466264567426,1.0969276801641654
T54,24000,60,1.0,1.0,0.44332700898665556,0.4377416773670445,0.4377416773670445,0.4377416773670445,0.4398858062130329
T54,24000,72,1.0,1.0,0.6836927425804689,0.685624224566375,0.685624224566375,0.685624224566375,0.684874633022619
T540,24000,60,1.0,1.0,0.6973969795694509,0.6646831860841093,0.6646831860841093,0.6646831860841093,0.6809449620215553
T540,24000,72,1.0,1.0,0.6187645455533236,0.6280692561604933,0.6280692561604933,0.6280692561604933,0.623386384846069
T541,24000,60,0.0,1.0,0.44648668064581526,0.4424730001319889,0.44648668064581526,0.4424730001319889,0.4436771042861368
T541,24000,72,0.0,1.0,0.487372135171933,0.4771004562165726,0.487372135171933,0.4771004562165726,0.48018195990318063
T542,24000,60,1.0,1.0,0.39764446665868813,0.39163757169702057,0.39163757169702057,0.39163757169702057,0.3931993643870541
T542,24000,72,1.0,1.0,0.5817322097976909,0.5795260042440312,0.5795260042440312,0.5795260042440312,0.5800982697553824
T543,24000,60,0.0,1.0,0.8698225199636523,0.8797645052684586,0.8698225199636523,0.8797645052684586,0.8766207446395627
T543,24000,72,0.0,1.0,0.57290755770497,0.5679215108601117,0.57290755770497,0.5679215108601117,0.5694435417251393
T544,24000,60,0.0,1.0,1.218219212979433,1.0838247276168138,1.218219212979433,1.0838247276168138,1.1167231649177332
T544,24000,72,0.0,1.0,0.6986888135670648,0.6999672715350558,0.6986888135670648,0.6999672715350558,0.6995937191361806
T545,24000,60,1.0,1.0,0.7539874690478493,0.7587081501645485,0.7587081501645485,0.7587081501645485,0.7571626511653997
T545,24000,72,1.0,1.0,0.6359014638500536,0.6454260056066902,0.6454260056066902,0.6454260056066902,0.6423629350485413
T546,24000,60,1.0,1.0,0.8982528412427382,0.911302971112506,0.911302971112506,0.911302971112506,0.9067099852513912
T546,24000,72,1.0,1.0,0.6693607251802466,0.6441499502697063,0.6441499502697063,0.6441499502697063,0.6528771258949022
T547,24000,60,1.0,1.0,0.4049212760309545,0.399223864824364,0.399223864824364,0.399223864824364,0.4018106118185602
T547,24000,72,1.0,1.0,0.4959082973741622,0.4995511348946161,0.4995511348946161,0.4995511348946161,0.49789233434162783
T548,24000,60,1.0,1.0,0.39554199135960827,0.388659944094792,0.388659944094792,0.388659944094792,0.3909208933417755
T548,24000,72,1.0,1.0,0.5603936965970909,0.5603680793229144,0.5603680793229144,0.5603680793229144,0.5603628526782544
T549,24000,60,1.0,1.0,0.4960014316636164,0.4951608013490011,0.4951608013490011,0.4951608013490011,0.49541299044338577
T549,24000,72,1.0,1.0,0.6260305388044807,0.6284580389538086,0.6284580389538086,0.6284580389538086,0.6277297889090103
T55,24000,60,0.0,1.0,0.44916289370390505,0.45899611043693034,0.44916289370390505,0.45899611043693034,0.4560461454170227
T55,24000,72,0.0,1.0,0.43546862439621514,0.4231269907299039,0.43546862439621514,0.4231269907299039,0.42682948082979727
T550,24000,60,0.0,1.0,0.5252476064955707,0.522060928263788,0.5252476064955707,0.522060928263788,0.5237144906802339
T550,24000,72,0.0,1.0,0.4794322304712601,0.46883908689794107,0.4794322304712601,0.46883908689794107,0.4743914293248304
T551,24000,60,1.0,1.0,0.4446070951195119,0.44013075914622546,0.44013075914622546,0.44013075914622546,0.44159597711815624
T551,24000,72,1.0,1.0,0.5928100910454156,0.5881737381399554,0.5881737381399554,0.5881737381399554,0.5896813657168557
T552,24000,60,0.6,1.0,2.934338673393636,2.9924100194951735,2.968820961999964,2.9924100194951735,2.9770069772412597
T552,24000,72,0.6,1.0,1.4010225539043888,1.3775871041196857,1.386961284033567,1.3775871041196857,1.3837974983126324
T553,24000,60,1.0,1.0,0.33793208712819883,0.335531615907333,0.335531615907333,0.335531615907333,0.33628776434190566
T553,24000,72,1.0,1.0,0.41743866695888676,0.41524498741446264,0.41524498741446264,0.41524498741446264,0.41593599647095625
T554,24000,60,1.0,1.0,1.2193315103034854,1.2076805449801777,1.2076805449801777,1.2076805449801777,1.210404333477426
T554,24000,72,1.0,1.0,0.8665535812177946,0.8644662619976473,0.8644662619976473,0.8644662619976473,0.8649535076513283
T555,24000,60,1.0,1.0,0.40980402517039144,0.4097251184851757,0.4097251184851757,0.4097251184851757,0.40971188991558416
T555,24000,72,1.0,1.0,0.2859920458689917,0.27749087852224635,0.27749087852224635,0.27749087852224635,0.2786177443218821
T556,24000,60,0.0,1.0,0.43467578164021,0.4283104724055131,0.43467578164021,0.4283104724055131,0.43090241240363525
T556,24000,72,0.0,1.0,0.510832987643003,0.5048689544122569,0.510832987643003,0.5048689544122569,0.5072953127128935
T557,24000,60,1.0,1.0,0.42275584657492427,0.4121742687389829,0.4121742687389829,0.4121742687389829,0.41492433249280447
T557,24000,72,1.0,1.0,0.8136401608615115,0.8493494801536787,0.8493494801536787,0.8493494801536787,0.8400497754612962
T558,24000,60,1.0,1.0,0.33180521087026066,0.32346307357923265,0.32346307357923265,0.32346307357923265,0.3250424455209088
T558,24000,72,1.0,1.0,0.46178542580620296,0.46591744087891757,0.46591744087891757,0.46591744087891757,0.4651286157043658
T559,24000,60,0.0,1.0,0.5334600367304352,0.539318257302952,0.5334600367304352,0.539318257302952,0.5385655589570154
T559,24000,72,0.0,1.0,1.2628830252633045,1.1968020036239557,1.2628830252633045,1.1968020036239557,1.205062131328874
T56,24000,60,1.0,1.0,0.8541465914493473,0.8819332684476817,0.8819332684476817,0.8819332684476817,0.873447393202437
T56,24000,72,1.0,1.0,0.597634217972365,0.5966435144628148,0.5966435144628148,0.5966435144628148,0.596937220553414
T560,24000,60,0.0,1.0,0.344949406422713,0.3471900363744953,0.344949406422713,0.3471900363744953,0.34584565840342596
T560,24000,72,0.0,1.0,0.4350516835256563,0.40716700186474786,0.4350516835256563,0.40716700186474786,0.42389781086129297
